Key,English,Simplified_Chinese
UI_HOUSINGSETUP_FILTER_TREE,Trees,Trees
UI_HOUSINGSETUP_FILTER_OTHER,Other,Other
UI_GUILDHOUSINGBIDS_INFO,You can place a bid on this guild house. In #b#u%s#nb#nu the guild with the highest bid will gain ownership of the guild house. \n\n#b#uNote:#nu#nb \n-You can only bid on one guild house at a time. \n-The penyas spent for placing a bid must be available in your guild's bank. \n-You can always increase your bid before the end.,You can place a bid on this guild house. In #b#u%s#nb#nu the guild with the highest bid will gain ownership of the guild house. \n\n#b#uNote:#nu#nb \n-You can only bid on one guild house at a time. \n-The penyas spent for placing a bid must be available in your guild's bank. \n-You can always increase your bid before the end.
UI_GUILDHOUSINGBIDS_HDR,Guilds' bids,Guilds' bids
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,Place Bid
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uYour guild bank must have enough penya to cover the bid.#nu#nb,Enter the amount you wish to bid. #b#uYour guild bank must have enough penya to cover the bid.#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There's currently no bids for that house.,There's currently no bids for that house.
UI_MAP_SHIP_TELEPORT,Teleport to ship,Teleport to ship
UI_MAP_SHIP_TOOLTIP_OWNED,Ship owned by guild [%s],Ship owned by guild [%s]
UI_GUILD_TAB_HOUSING,Housing,Housing
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next artifact placement in:,Next artifact placement in:
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time left to select artifact position:,Time left to select artifact position:
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to ship,Teleport to ship
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current House Bonuses,当前小屋加成
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s penya fee will be taken from your guild's bank.#nc#nb,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s penya fee will be taken from your guild's bank.#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild House Management,Guild House Management
UI_MAP_GHARTIFACT_TOOLTIP,A Guild House artifact is somewhere here...,A Guild House artifact is somewhere here...
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own an house.,Your guild does not own an house.
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a guild house, every other Saturday, your guild will need to place an Artifact, which costs #b#u%s penyas#nu#nb, at a selected position from a defined list. \n\nIf your guild doesn't have a guild house, you can register for the next artifact battle for #b#u%s penyas#nu#nb and have a chance to obtain a guild house!\nYou can only apply/cancel an hour before the battle start.\n\n\nOnce placed, your guild will be required to defend it on the PK channel from other players, or you will lose ownership of the house. \n\nIf you successfully defend it, you will receive #bspecial rewards and a percentage of the fee#nb will be refunded.","If your guild owns a guild house, every other Saturday, your guild will need to place an Artifact, which costs #b#u%s penyas#nu#nb, at a selected position from a defined list. \n\nIf your guild doesn't have a guild house, you can register for the next artifact battle for #b#u%s penyas#nu#nb and have a chance to obtain a guild house!\nYou can only apply/cancel an hour before the battle start.\n\n\nOnce placed, your guild will be required to defend it on the PK channel from other players, or you will lose ownership of the house. \n\nIf you successfully defend it, you will receive #bspecial rewards and a percentage of the fee#nb will be refunded."
UI_HOUSINGSETUP_PRESETS,Presets,Presets
UI_HOUSINGSETUP_MANAGE,Management,Management
UI_HOUSINGPRESET_INFO,You can manage housing presets for this world on this page. Click on a preset to preview object/NPC placements. \n\n#b#uNote:#nb#nu Applying a preset will remove all current decorations/NPCs. Only the NPCs you placed will be added to the preset list. Some models/NPCs that were part of an expired pack may not be placed when applying the preset.,You can manage housing presets for this world on this page. Click on a preset to preview object/NPC placements. \n\n#b#uNote:#nb#nu Applying a preset will remove all current decorations/NPCs. Only the NPCs you placed will be added to the preset list. Some models/NPCs that were part of an expired pack may not be placed when applying the preset.
UI_HOUSINGPRESET_HDR,Preset List,Preset List
UI_HOUSINGPRESET_NEW,New,新建角色
UI_HOUSINGPRESET_DELETE,Delete,删除
UI_HOUSINGPRESET_APPLY,Apply,应用
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,Preset Name
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,You have to set a name.
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,The name you set for the preset is incorrect!
UI_UPGRADE_GENERALTAB,General Upgrade,普通精炼
UI_UPGRADE_ELEMENTTAB,Element Upgrade,Element Upgrade
UI_UPGRADE_PIERCINGTAB,Piercing,穿洞精炼
UI_GUILD_TAB_HOUSING_VISITS,Allow external visitors,Allow external visitors
UI_HOUSINGSETUP_FILTER_CHAIR,Chair,Chair
UI_HOUSINGSETUP_FILTER_SOFA,Sofa,Sofa
UI_HOUSINGSETUP_FILTER_LIGHT,Light,Light
UI_HOUSINGSETUP_FILTER_DESK,Desk,Desk
UI_HOUSINGSETUP_FILTER_TABLE,Table,Table
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer,Drawer
UI_HOUSINGSETUP_FILTER_BED,Bed,Bed
UI_HOUSINGSETUP_FILTER_PLANT,Plant,Plant
UI_HOUSINGSETUP_FILTER_CLOSET,Closet,Closet
UI_HOUSINGSETUP_FILTER_BATH,Bath,Bath
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S,S
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M,M
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L,L
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page,Additional Stat Page
UI_STAT_PAGE_SELECT,Select your stat page:,Select your stat page:
UI_HOUSINGSETUP_FILTER_FENCE,Fence,Fence
UI_HOUSINGSETUP_FILTER_GRASS,Grass,草地效果
UI_HOUSINGSETUP_FILTER_ROCK,Rock,石头
UI_REPORT_DISCORD,Please send a message through our Discord Modmail with valid evidence to report a player. Do you want to open Discord now?,Please send a message through our Discord Modmail with valid evidence to report a player. Do you want to open Discord now?
UI_GUILDSHIP_UNKNOWN,Unknown Guild,Unknown Guild
UI_GUILDSHIP_VACANT,Vacant Ship,Vacant Ship
UI_OPTION_WINDOWS_FONT,PC Flyff Font,PC Flyff Font
UI_CREATE_ULTIMATE_WEAPON,Create Ultimate Weapon,制作终极武器
UI_CREATE_ULTIMATE_WEAPON_DESC,Create Ultimate Weapons during event period and get rewards!\nYou can earn more rewards based on the number of times you create.,Create Ultimate Weapons during event period and get rewards!\nYou can earn more rewards based on the number of times you create.
UI_CREATE_ULTIMATE_WEAPON_LVL1,1 time,1 time
UI_CREATE_ULTIMATE_WEAPON_LVL2,2 times,2 times
UI_CREATE_ULTIMATE_WEAPON_LVL3,3 times,3 times
UI_CREATE_ULTIMATE_WEAPON_LVL4,4 times,4 times
UI_CREATE_ULTIMATE_WEAPON_LVL5,5 times,5 times
UI_UPGRADE_ULTIMATE_WEAPON,Upgrade Ultimate Weapon,终极武器精炼
UI_UPGRADE_ULTIMATE_WEAPON_DESC,Upgrade Ultimate Weapon during the event period and get Rewards!\nYou can earn more rewards based on the upgrade level.,Upgrade Ultimate Weapon during the event period and get Rewards!\nYou can earn more rewards based on the upgrade level.
UI_UPGRADE_ULTIMATE_WEAPON_LVL1,Achieved Ultimate Upgrade +1,Achieved Ultimate Upgrade +1
UI_UPGRADE_ULTIMATE_WEAPON_LVL2,Achieved Ultimate Upgrade +2,Achieved Ultimate Upgrade +2
UI_UPGRADE_ULTIMATE_WEAPON_LVL3,Achieved Ultimate Upgrade +3,Achieved Ultimate Upgrade +3
UI_UPGRADE_ULTIMATE_WEAPON_LVL4,Achieved Ultimate Upgrade +4,Achieved Ultimate Upgrade +4
UI_UPGRADE_ULTIMATE_WEAPON_LVL5,Achieved Ultimate Upgrade +5,Achieved Ultimate Upgrade +5
UI_RAINBOWRACE_RANKING,Leaderboard,Leaderboard
UI_EXCHANGE_ACCOUNTLINK,#cffff0000You will obtain an Account-Linked item because some of your sacrifice items are Account-Linked.#nc,#cffff0000You will obtain an Account-Linked item because some of your sacrifice items are Account-Linked.#nc
UI_EXCHANGE_SOULLINK,#cffff0000You will obtain a Soul-Linked item because some of your sacrifice items are Soul-Linked.#nc,#cffff0000You will obtain a Soul-Linked item because some of your sacrifice items are Soul-Linked.#nc
UI_RAINBOWRACE_TELEPORT_TITLE,Rainbow Race,Rainbow Race
UI_RAINBOWRACE_TELEPORT_MSG,The Rainbow Race will begin shortly. Would you like to teleport to the starting point? Declining will disqualify you from the race with no refund.,The Rainbow Race will begin shortly. Would you like to teleport to the starting point? Declining will disqualify you from the race with no refund.
UI_BATTLEPASS_CHRISTMAS2023,Christmas Pass 2023,Christmas Pass 2023
UI_HOME_LOGIN_EMAIL,Sign in with Email,Sign in with Email
UI_HOME_LOGIN_EMAIL_TIP,Login with Flyff Universe Email or Username,Login with Flyff Universe Email or Username
UI_SESSION_TITLE,Saved Sessions,登录记录
UI_SESSION_REMOVE,Remove,Remove
UI_SESSION_REMOVEALL,Remove All,Remove All
UI_LOW_FRAMERATE_GUIDE_TITLE,Caution,Caution
UI_LOW_FRAMERATE_GUIDE_DESC,Client performance is low.\nPlease check for 2 items below.,Client performance is low.\nPlease check for 2 items below.
UI_LOW_FRAMERATE_GUIDE_GUIDE01,1) Change in-game video/graphic setting adjusted to your PC.,1) Change in-game video/graphic setting adjusted to your PC.
UI_LOW_FRAMERATE_GUIDE_GUIDE02,2) Make sure your browser has hardware acceleration turned on.,2) Make sure your browser has hardware acceleration turned on.
UI_LOW_FRAMERATE_GUIDE_BUTTON_SETTING,Go to Game Setting,Go to Game Setting
UI_BATTLEPASS_MISSION_FINISH_RAINBOW_RACE,Finish Rainbow Race,Finish Rainbow Race
UI_LOCKED_SLOT_TIP,"Unlock through quests, achievements, or an Extra Bag from the Cash Shop.","Unlock through quests, achievements, or an Extra Bag from the Cash Shop."
UI_LOCKED_SLOT_TIP_COUPLE,You can expand slots through couple level-ups and better couple rings.,You can expand slots through couple level-ups and better couple rings.
UI_QUEST_SLOTS_COMMAND,Unfinished quests which unlock inventory slots:,Unfinished quests which unlock inventory slots:
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or unfinished achievements which unlock inventory slots:,Unclaimed or unfinished achievements which unlock inventory slots:
UI_QUEST_KILL_MONSTER_COUNT,Defeat monsters #cffc32f07#b%d/%d#nb#nc,Defeat monsters #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired),(Expired)
UI_STORAGE_GETALL,Retrieve All,Retrieve All
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory.,Retrieve all items to your inventory.
UI_STORAGE_LIST,Contains %d items:,Contains %d items:
UI_STORAGE_MORE,And %d more,And %d more
UI_STORAGE_VIEW,Shift+Left Click or Right Click to view content.,Shift+Left Click or Right Click to view content.
UI_STORAGE_VIEW_INV,Shift+Left Click to view content.,Shift+Left Click to view content.
UI_STORAGE_VIEW_MOBILE,Long Press to view content.,Long Press to view content.
UI_ACHIEVEMENTS_TOTAL_CONNECTION_PREMIUM_TAB,Premium Login Rewards,Premium Login Rewards
UI_ACHIEVEMENTS_PROBABILITY,Probability,Probability
UI_ACHIEVEMENTS_PROBABILITYTIP,Premium prize probability info,Premium prize probability info
UI_ACHIEVEMENTS_PLAYTIME_PURCHASEBTN,Purchase Playtime Coupon,Purchase Playtime Coupon
UI_ACHIEVEMENTS_CONNECTION_PURCHASEBTN,Purchase Login Coupon,Purchase Login Coupon
UI_STATBOARD_TITLE,Statboard,Statboard
UI_STATBOARD_RAW,Raw Stats,Raw Stats
UI_STATBOARD_GRAPHS,Graphs,Graphs
UI_STATBOARD_RANK,Rank,Rank
UI_STATBOARD_TIME,Time,Time
UI_STATBOARD_ITEMS,Items,Items
UI_STATBOARD_SPEED,Avg Speed,Avg Speed
UI_STATBOARD_HIDDEN,Hidden zero values: %d,Hidden zero values: %d
UI_APP_UPGRADABLE_ITEMPACK_TIP,Displays the Upgradable Item Pack Menu.,Displays the Upgradable Item Pack Menu.
UI_UPGRADE_ITEMPACK,Upgrade,精炼
UI_ITEMPACK_UPGRADE_TITLE,Item Pack Upgrade,Item Pack Upgrade
UI_ITEMPACK_UPGRADE_DESC,"When you open an egg, you can get all the items listed below.\nIf you succeed in upgrading the egg, you will receive items that are higher ranked, but if you fail, the egg may be downgraded or destroyed.","When you open an egg, you can get all the items listed below.\nIf you succeed in upgrading the egg, you will receive items that are higher ranked, but if you fail, the egg may be downgraded or destroyed."
UI_ITEMPACK_UPGRADE_DESC_EMPTY,Drag and drop an upgradable item pack in the item slot.,Drag and drop an upgradable item pack in the item slot.
UI_ITEMPACK_UPGRADE_CONFIRM,"Successful upgrade increases the reward, but failure may downgrade or destroy the item.\nDo you really want to upgrade?","Successful upgrade increases the reward, but failure may downgrade or destroy the item.\nDo you really want to upgrade?"
UI_TAB_EGG_USE_NAME,Egg Use Achievements event,Egg Use Achievements event
UI_EGG_USE_EVENT,Egg Use,Egg Use
UI_EGG_USE_EVENT_DESC,"Reward is received when the number of eggs used during the event reaches a certain number.\nThe number of rewards is limited per Eggs color so hurry up.\nFirst come, first served!","Reward is received when the number of eggs used during the event reaches a certain number.\nThe number of rewards is limited per Eggs color so hurry up.\nFirst come, first served!"
UI_EGG_USE_RED_EGG,Red Egg,Red Egg
UI_EGG_USE_ORANGE_EGG,Orange Egg,Orange Egg
UI_EGG_USE_YELLOW_EGG,Yellow Egg,Yellow Egg
UI_EGG_USE_GREEN_EGG,Green Egg,Green Egg
UI_EGG_USE_BLUE_EGG,Blue Egg,Blue Egg
UI_PLAYERHOUSINGBUY_KEEPTIME,Expires in: ,Expires in: 
UI_HOUSINGSETUP_KEEPTIME,Expires in: ,Expires in: 
UI_GUILD_TAB_HOUSING_JOINBATTLE,Join Artifact Battle,Join Artifact Battle
UI_GUILD_TAB_HOUSING_CANCELBATTLE,Cancel Artifact Battle,Cancel Artifact Battle
UI_GUILDHOUSING_ARTIFACTBATTLEJOIN_MSGBOX_INFO,"Would you like to join the next Guild Artifact Battle?\n#cffff0000#bWARNING: By joining the Artifact Battle, a fee of %s penyas will be taken off your guild bank!#nb#nc","Would you like to join the next Guild Artifact Battle?\n#cffff0000#bWARNING: By joining the Artifact Battle, a fee of %s penyas will be taken off your guild bank!#nb#nc"
UI_GUILDHOUSING_ARTIFACTBATTLECANCEL_MSGBOX_INFO,Would you like to cancel joining the Guild Artifact Battle? You will receive all of the penyas you've used to join the battle.,Would you like to cancel joining the Guild Artifact Battle? You will receive all of the penyas you've used to join the battle.
UI_GUILD_TAB_HOUSING_NEXTARTIFACTBATTLEHDR,Next artifact battle in:,Next artifact battle in:
UI_CHARINFO_HOUSING,Housing,房屋
UI_CHARINFO_HOUSING_TEMPLATE,Current Template,Current Template
UI_CHARINFO_HOUSING_EXPIRATION,Expires in,Expires in
UI_CHARINFO_HOUSING_BONUSES,Current bonuses,当前加成
UI_CHARINFO_HOUSING_NOHOUSE,No house yet.,No house yet.
UI_CHARINFO_HOUSING_EXPIRED,Expired.,Expired.
UI_HOUSINGPRESETSAPPLY_MSGBOX_INFO,You are attempting to apply a preset containing objects or NPCs that are not permanent. Are you certain you still wish to apply it? \n#b#cff78e12fPlease note: Objects and NPCs with the shortest expiration time will be prioritized.#nb#nc,You are attempting to apply a preset containing objects or NPCs that are not permanent. Are you certain you still wish to apply it? \n#b#cff78e12fPlease note: Objects and NPCs with the shortest expiration time will be prioritized.#nb#nc
UI_GUILDHOUSING_ARTIFACTBATTLE_TIMELEFT,Artifact Battle Ends in ,Artifact Battle Ends in 
UI_GUILD_LOG_BTN,Log,Log
UI_GUILDLOG_TITLE,Guild Log,Guild Log
UI_GUILDLOG_JOINED,Joined,Joined
UI_GUILDLOG_LEFT,Left,Left
UI_GUILDLOG_EJECTED,Ejected,Ejected
UI_GACHA_OPEN_ALL,Open All,Open All
UI_GACHA_OPEN_ONE,Open 1,Open 1
UI_GACHA_OPEN_ALL_CONFIRM,Will you open all the select boxes?,Will you open all the select boxes?
UI_BATTLEPASS_MISSION_USEITEM,Use %s,Use %s
UI_HOUSINGGUESTBOOK_TOTALLIKES,Total Likes,Total Likes
UI_HOUSINGGUESTBOOK_WELCOMEMSGTITLE,Welcome Message,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_1,Welcome Message,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_2,Post Message,Post Message
UI_HOUSINGGUESTBOOK_MSGBOX_DESC,The message has to be between 4 and %d characters. ,The message has to be between 4 and %d characters. 
UI_HOUSINGGUESTBOOK_DEL_TITLE,Delete guest message?,Delete guest message?
UI_HOUSINGGUESTBOOK_DEL_CONFIRM,Are you sure you want to delete that guest message?,Are you sure you want to delete that guest message?
UI_PLAYERHOUSINGBUY_SIZE_EXTRA_LARGE,XL,XL
UI_HOUSINGSETUP_FILTER_FLOOR,Floor,Floor
UI_HOUSINGSETUP_FILTER_CEILING,Ceiling,Ceiling
UI_HOUSINGSETUP_FILTER_WALL,Wall,Wall
UI_PARTY_CHANGE_NAME,Name,昵称
UI_PARTY_CHANGE_NAME_TIP,Change the Party name.,Change the Party name.
UI_KALGAS_ASSAULT_NOT_SCHEDUL_DESC,There are no Kalgas Assault scheduled.,There are no Kalgas Assault scheduled.
UI_KALGAS_ASSAULT_CANNOT_ENTER,Can't enter Kalgas Assault.,Can't enter Kalgas Assault.
UI_KALGAS_ASSAULT_ENTERTIME_DESC,Do you want to enter the Kalgas Assault?\n\nTime for entry: %s,Do you want to enter the Kalgas Assault?\n\nTime for entry: %s
UI_KALGAS_ASSAULT_REGISTRATIONTIME_DESC,Can't enter yet Kalgas Assault.\n\nEntry Star: %02d:%02d:%02d,Can't enter yet Kalgas Assault.\n\nEntry Star: %02d:%02d:%02d
UI_KALGAS_ASSAULT_LATE_DESC,Todays Kalgas Assault is already start.,Todays Kalgas Assault is already start.
UI_KALGAS_ASSAULT_REG_DESC,"#cff0000ffRegistration#nc\nTime until registration:\n %s \nTime until entry:\n %s \nMinimum Level: %d\n\nCurrent number of registered players: %d\n\n※ Only users who have registered for Kalgas Assault can participate.\n※ You will not be able to enter after the time limit has passed.\n※ Maximum 200 players per an instance (100 vs 100)\n※ The minimum number of players for ranking rewards is 20 or more, and if there are less than 20 players, only the winner reward will be given.\n※ Teams will be randomly selected.",#cff0000ff报名#nc\n距离报名截止剩余时间:\n %s \n距离入场截止剩余时间:\n %s \n最低等级要求: %d\n\n当前已报名玩家数: %d\n\n※ 仅完成卡尔加斯突袭报名的玩家可参与。\n※ 超过入场时限后将无法进入。\n※ 每个战场最多容纳200名玩家 (100 vs 100)\n※ 排名奖励的最低玩家数量为20人，若不足20人则仅发放冠军奖励。\n※ 队伍将采用随机匹配机制。
